id,comment,like,timestamp
edlyn_goh,👏,0,2022-03-07T04:51:04.000Z
a0955753103,👏👏👏,0,2022-03-03T09:53:56.000Z
yoyo568850,面具戴久了會累啊！👏👏,0,2022-02-17T16:59:48.000Z
anor1101,😂😂,0,2022-02-16T05:01:25.000Z
huangarthas,二師兄！,0,2022-02-15T06:49:29.000Z
mrc.2013,🤣🤣🤣,0,2022-02-14T11:08:21.000Z
daisy730715,借分享,0,2022-02-14T10:16:43.000Z
samsungmei04230805,說的真中肯👏👏👏,0,2022-02-14T05:35:17.000Z
peijan0417,哈哈,0,2022-02-14T03:57:11.000Z
chaoshally,555 這個好笑～,0,2022-02-14T01:59:46.000Z
a520212,😂😂😂😂😂😂😂,0,2022-02-14T00:50:58.000Z
wu808899,😂,0,2022-02-14T00:01:51.000Z
miss_weiching,真的！！！😢,0,2022-02-13T16:36:03.000Z
thepockychen,中肯,0,2022-02-13T16:03:06.000Z
pno30319,假面具,0,2022-02-13T15:01:25.000Z
li_nda8212,原來掉下面具後，係一個不折不扣的渣男,0,2022-02-13T13:11:02.000Z
meg6827,😂,0,2022-02-13T11:13:33.000Z
5566yygg,非良心的心顯現出來😀,0,2022-02-13T10:54:31.000Z
xionghong67,😂😂😂原來是這樣,0,2022-02-13T08:32:45.000Z
vivianlove0725,❤️,0,2022-02-13T07:22:17.000Z
hottea080,放心~我這個人就是一以貫之~就是那麽機車,0,2022-02-13T07:16:28.000Z
christine15888,👏,0,2022-02-13T04:41:26.000Z
cyhung97,很像黃安、蕭中國丶羅,0,2022-02-13T04:29:43.000Z
yehpentel,個人覺得也不是全然面具掉了，而是因為不愛了……,0,2022-02-13T03:07:22.000Z
jinrong6412,嗯哼 感覺不對了,0,2022-02-12T16:42:28.000Z
junglekang,反之亦然,0,2022-02-12T16:18:32.000Z
ybannie,🙌🙌👏👏,0,2022-02-12T15:30:15.000Z
ritateoh6977,对对对👏👏,0,2022-02-12T13:50:50.000Z
skymobilelife,這就是人生,0,2022-02-12T13:17:11.000Z
