id,comment,like,timestamp
hsien0,ㄟ、🤔～,0,2022-04-25T14:28:38.000Z
fangdong37,😂,0,2022-03-11T09:11:28.000Z
ruby789016,太勵志了，我學習創業的恐懼瞬間消失了，已收藏。,0,2022-03-04T22:29:32.000Z
tgif.ivan,後悔啥,0,2022-03-03T16:03:01.000Z
david1740526,沒錯,0,2022-03-03T14:07:54.000Z
a0955753103,👏,0,2022-03-03T09:44:34.000Z
benlamnt,😂,0,2022-03-03T06:51:49.000Z
siyun4061,😂😂😂,0,2022-03-03T06:27:41.000Z
kujaku999,哈哈哈哈～ 😂,0,2022-03-03T06:19:05.000Z
chrichrichu,😂😂😂,0,2022-03-03T01:59:20.000Z
1107194nw,也對,0,2022-03-02T13:42:52.000Z
lin.lilia,😂😂😂,0,2022-03-02T13:07:55.000Z
maggie_liu37,😂😂,0,2022-03-02T07:41:41.000Z
lingzhi.yuan,😂😂😂😂😂,0,2022-03-02T03:49:49.000Z
kuoshuowu,真的是這樣呢！,0,2022-03-02T03:04:28.000Z
elmer0627,哈哈～,0,2022-03-02T02:24:58.000Z
milkmilk0228,😂😂😂,0,2022-03-02T01:53:37.000Z
afifi1013,😂,0,2022-03-02T00:11:06.000Z
tingting.chiang.9,😂😂,0,2022-03-01T21:58:18.000Z
mavis1202tw,我大笑了😂,0,2022-03-01T18:39:23.000Z
wei_chuan0120,@xin2266  所以要幹嘛,1 ,2022-03-01T17:29:06.000Z
veraliu1389,😂😂😂,0,2022-03-01T16:53:54.000Z
venus.sie,😂😂😂😂😂😂,0,2022-03-01T15:54:38.000Z
dodowlin,人生就是不斷地在後悔中向前行😂😂,0,2022-03-01T15:52:55.000Z
lets_eat_eat_eat_and_sleep,想幹就幹啊，會不會出人命只是機率問題,0,2022-03-01T14:49:21.000Z
o0230o0230,👏😂推,0,2022-03-01T14:47:30.000Z
a0919091931,😂😂😂😂😂也對,0,2022-03-01T14:39:40.000Z
mimi_popeye,😂😂😂,0,2022-03-01T14:34:59.000Z
wangtilee,還是要合法合理的範圍內，強盜殺人偷竊姦淫等，真的不能想做就做,0,2022-03-01T14:25:34.000Z
tinalin1988,說的真好👏,0,2022-03-01T14:04:52.000Z
i_am_uncle_jo,🤣🤣🤣👍🏻,0,2022-03-01T13:55:31.000Z
jumi0825,🤣🤣🤣,0,2022-03-01T13:46:17.000Z
wylee_lynn,😂😂😂,0,2022-03-01T13:35:02.000Z
maomao1028yogo,👏,0,2022-03-01T13:27:21.000Z
amy810626,@lilin.huang1,0,2022-03-01T12:57:08.000Z
penny660531,認真就輸了😂😂😂,0,2022-03-01T12:45:37.000Z
hueichinchen,好像也是,0,2022-03-01T12:24:12.000Z
vido_love_520,哈哈哈哈哈~真的,1 ,2022-03-01T12:17:55.000Z
so_fa33,正解,0,2022-03-01T11:31:15.000Z
jess.nic.2018,@wendy_lu_1218 很有道理😂,0,2022-03-01T11:15:42.000Z
007annalee2022,😂😂😂,0,2022-03-01T11:05:00.000Z
appleyong0311,👏,0,2022-03-01T10:57:04.000Z
chen.shuntai,😂😂😂,0,2022-03-01T10:35:57.000Z
evon.luo,👏,0,2022-03-01T09:46:41.000Z
cecilialimc,先做在说,0,2022-03-01T09:22:04.000Z
minichi1989914,好像是,0,2022-03-01T09:12:14.000Z
e_hui14111,人生沒有後悔藥😢,2 ,2022-03-01T08:49:56.000Z
bryend_0120,@waisun_c 妳會嗎🤔😅,1 ,2022-03-01T08:32:57.000Z
callme.yc,被你说破了,0,2022-03-01T08:12:43.000Z
lifestory_2016,對⋯,0,2022-03-01T07:06:43.000Z
uminchu23,好有道理👏,0,2022-03-01T06:13:11.000Z
f630785,說穿人心了😀😀,1 ,2022-03-01T06:11:14.000Z
legend9348,這就是人生啊,4 ,2022-03-01T05:55:02.000Z
legend9348,😂😂,0,2022-03-01T05:54:51.000Z
nwngyg,高手👏,0,2022-03-01T05:44:24.000Z
lin7777tw,😂哈哈哈😂,0,2022-03-01T05:44:03.000Z
lhaoping,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,2022-03-01T05:40:33.000Z
dibus_ilai,😂,0,2022-03-01T05:38:30.000Z
dead_fat_lo,😂,0,2022-03-01T05:06:32.000Z
suk0520,😂😂😂,0,2022-03-01T04:58:50.000Z
kokohsu0511,🤣🤣🤣🤣🤣🤣,0,2022-03-01T04:57:52.000Z
_yu_chun__,@jianliancheng 知道該怎麼做了吧哈哈哈哈哈,0,2022-03-01T04:49:55.000Z
allison198122,😂,0,2022-03-01T04:21:15.000Z
evitapang,好說！👏🏻👏🏻😀,5 ,2022-03-01T04:06:49.000Z
siang098,不做你會後悔的概念,0,2022-03-01T04:06:36.000Z
misun_ssaim,我一向是想幹嘛就幹嘛的～ 所以我都不會後悔呢 🤣🤣🤣🙈🙈🙈,7 ,2022-03-01T03:57:53.000Z
u364149,😂😂😂,0,2022-03-01T03:54:19.000Z
joy_10221,很哭也😂😂😂,0,2022-03-01T03:54:03.000Z
sofiachng,😂😂😂,0,2022-03-01T03:44:48.000Z
wenpta,是啊 反正怎麼弄都不對,0,2022-03-01T03:41:56.000Z
zhengxuting_,賣股票,0,2022-03-01T03:41:15.000Z
linlin11.10,真的,0,2022-03-01T03:25:10.000Z
alienbear,不能同意更多！😂😂😂,0,2022-03-01T03:25:10.000Z
