id,comment,like,timestamp
a.reaal_,房東：你的床半年後會組好,2407 ,2022-03-29T02:47:34.000Z
k870640,錢包裡沒有錢客服也能處理嗎？,1345 ,2022-03-29T02:47:35.000Z
huang_j_hong,客家具,2021 ,2022-03-29T02:48:12.000Z
ss06.17,但是桌子要等半年才可以用，像我這種急性子的人會瘋掉🥹,715 ,2022-03-29T02:46:46.000Z
allenbarbell,那我要來組裝老婆了,367 ,2022-03-29T02:52:08.000Z
zhixian_coco_20,可以教我訂沙發沒沙發嗎,470 ,2022-03-29T02:47:20.000Z
peace__hello,請問訂單編號是？：啊抱歉，這個網路找不到載點。,305 ,2022-03-29T03:10:36.000Z
oceanasd,啊就少了桌面啊,183 ,2022-03-29T02:52:17.000Z
w_1_2_25,笑死厲害的人才,58 ,2022-03-29T02:48:27.000Z
funky527381,然後再客訴說要退貨，，又賺了一筆,6 ,2022-03-29T03:27:27.000Z
cup_rl,你這個靈感是看七龍珠學來的嗎？,15 ,2022-03-29T03:00:05.000Z
jiun_tou,這是在組什麼黑暗大法師嗎⋯⋯,28 ,2022-03-29T03:07:17.000Z
changehann,:你好 桌子的部分樹還在長大,21 ,2022-03-29T03:01:21.000Z
shueya_wang,但是需要有订单号才可以呀,1 ,2022-03-29T03:41:51.000Z
kk___0102,十年後就會有一棟房子,12 ,2022-03-29T02:52:43.000Z
tingrong_kuo,一個幾百塊的桌子要花半年才能拿到，這方法也太划算了吧,1 ,2022-03-29T03:39:33.000Z
benson._.726,我要有房子了！👏👏,2 ,2022-03-29T02:54:20.000Z
allison_wang_0625,那可以說明一下太陽餅裡面沒有太陽的部分嗎？,2 ,2022-03-29T03:10:39.000Z
samurai_crows,笑,1 ,2022-03-29T02:51:57.000Z
yr123321,沒有訂單編號 是在唬誰,1 ,2022-03-29T03:41:20.000Z
