id,comment,like,timestamp
zhhnn8.4,麥克家裡開五金麥克瓦斯機麥克直升機麥克吹風機麥克洗衣機,1416 ,2022-04-01T08:57:52.000Z
a.reaal_,笑死真的好像,942 ,2022-04-01T08:52:32.000Z
cat__yilin,男生群不是色圖嗎,499 ,2022-04-01T09:00:09.000Z
greennife,我看了好久才想起他只有一隻眼睛😂,234 ,2022-04-01T08:54:01.000Z
anan2245,很多人現在都以為麥克華斯基有兩隻眼睛,287 ,2022-04-01T08:56:48.000Z
p.s.abrina,聽說男生賴群裡面都是a片交流ㄝ~~,60 ,2022-04-01T09:11:31.000Z
mo0o9o1o1sa,麥克華斯基有兩隻眼睛,1 ,2022-04-01T08:56:41.000Z
ec13468,右邊看了超久才發現是水煮壺。。。,17 ,2022-04-01T09:05:09.000Z
doremifasolra88,@_5.17 @hanyuwu714 @apple5964315,3 ,2022-04-01T09:00:47.000Z
lyhui_1218,@willie9910 @johnson_yang_05 淦,10 ,2022-04-01T09:11:31.000Z
eliofan26,@weitingrrr @iibk0104 @rrr.ww02,2 ,2022-04-01T08:57:26.000Z
iris_0401,@hannah881106 我們可能是男生,5 ,2022-04-01T08:57:45.000Z
__hsu1.6,@0yhhhhh 我們聊天是不是偏右邊欸好好笑😂😂,3 ,2022-04-01T09:04:22.000Z
ywdchmmua,@andylee603 靠背哈哈哈哈,2 ,2022-04-01T09:20:39.000Z
geokuma,@ga7749 我們怎麼是右邊的那種😂,2 ,2022-04-01T09:08:19.000Z
chennn327,@min538000 @ko_woanyun,2 ,2022-04-01T09:17:23.000Z
lo_n77,@sunny.hlc @gina810614 我怎麼覺得似曾相似😂,1 ,2022-04-01T09:19:52.000Z
yihan0122,@happycbc,1 ,2022-04-01T09:02:11.000Z
yun.official_p,@ppp_______________grape @vincent31802 @bee94112,0,2022-04-01T09:02:50.000Z
hhui.xxuann,@huiiit_ing 难怪你的醒目人与你这么格格不入？HAHAHAHAH,1 ,2022-04-01T09:19:40.000Z
magita6002,@yinianping1992 @brandon7875 😂😂😂,2 ,2022-04-01T08:54:33.000Z
vivi870619,@yating.chi.1997 @janhanhuang 真正的麥克華司機,1 ,2022-04-01T09:22:48.000Z
wafeng,@yze_0137,3 ,2022-04-01T09:07:08.000Z
atiny.hj_1103,@hank_941011 @liao.9235,1 ,2022-04-01T08:55:02.000Z
goranillustrator,@linbenito 😂,0,2022-04-01T09:33:21.000Z
shin_1777,@kikyooo___ 笑死 麥克滑司機,1 ,2022-04-01T08:54:52.000Z
cyc13._,@hcn0108,1 ,2022-04-01T09:20:22.000Z
bibibibib,@ben800715,1 ,2022-04-01T09:03:37.000Z
rarelee__,@amber.lyoovuerself 瘋掉,1 ,2022-04-01T08:52:20.000Z
hong_jun_1119,男生不意外,0,2022-04-01T08:53:23.000Z
rockpatrick,蕭煌奇比麥克慘,10 ,2022-04-01T09:29:13.000Z
sihyun0103,大眼仔,0,2022-04-01T08:59:13.000Z
yz__.18,@_xin1227_,2 ,2022-04-01T08:55:38.000Z
rof___miiing,@f.fk___811,0,2022-04-01T09:11:35.000Z
kellyong85,@4gin 女人女人,0,2022-04-01T09:32:01.000Z
green_bean_1029,@ice_0811,0,2022-04-01T09:11:19.000Z
leofong6,左邊比我所知的理性太多了，妳怎麼看 @michelle870802,0,2022-04-01T09:09:23.000Z
noiamjerjer,@ajunam.m_ 。。。,0,2022-04-01T09:13:15.000Z
joe87360_,@xuanyu_1205,0,2022-04-01T09:04:44.000Z
