id,comment,like,timestamp
huixinnn_01,@lsxiu_092 @crystalllc_ @emilyx__03 @peiyee0333 哈哈哈哈哈哈哈哈哈哈哈哈,3 ,2022-04-21T11:30:14.000Z
abcdea4671,@13.70.99  @x13456000  @boxul  你們看家豪啦@jpy_zhu,0,2022-04-21T12:14:59.000Z
hibiki_loh,@marcus9.9 @bernard_yhm96 😂@weeliang94,1 ,2022-04-21T12:00:31.000Z
yoyoyo_hehe_,Sor me think of you guys 🐸🙌🏻@cai_kaiman @iris.changg,2 ,2022-04-21T12:22:32.000Z
urnottrinalin,@muruyen @kin120300,1 ,2022-04-21T12:45:23.000Z
yulin_chu0529,@archi_42_  @chiu_hao_ren 你們兩,0,2022-04-21T12:01:28.000Z
cc00000426,@a881026 @oflowers__,0,2022-04-21T11:26:29.000Z
psy._chooo,@166_shadow  @ping_han1220,0,2022-04-21T12:31:08.000Z
m566411,@melon_10969 好像是這個人 > @allen_zombie,2 ,2022-04-21T12:06:50.000Z
pei_lin.11,@qing_gs  @hsu.angela  感覺青欸是這樣欸,0,2022-04-21T13:32:31.000Z
carol__0819,@irene_li_0604,0,2022-04-21T11:33:28.000Z
hail_1201,@xu.bohan,0,2022-04-21T11:38:30.000Z
wang_ut,@foreveranju Gigi on the way,1 ,2022-04-21T14:18:32.000Z
toto.chang,@s117146 哪一種車,0,2022-04-21T14:07:00.000Z
teresa8899a,@waynelee1111 😂,1 ,2022-04-21T12:17:17.000Z
sharoninlife,@amanda110210,0,2022-04-21T11:24:13.000Z
kelly___yang,@hanna0823  is me?,0,2022-04-21T14:25:49.000Z
yt0420,@fu_xin__ 是你欸,0,2022-04-21T13:10:16.000Z
em_ma__21,@sharoninlife 😂😂😂,0,2022-04-21T12:48:42.000Z
lttl_287,@ngan.sandy .:,0,2022-04-21T13:33:15.000Z
