id,comment,like,timestamp
jellyjelly_tae,解答：因為男的沒有朋友,458 ,2022-03-25T04:49:44.000Z
teo4044444,欸我跟你說 你不要跟其他人說,330 ,2022-03-25T04:49:52.000Z
ss06.17,我都群發，更快😎,131 ,2022-03-25T04:49:29.000Z
nana__10.02,好像說了：「不可以跟別人說喔」就沒事了,216 ,2022-03-25T04:50:02.000Z
audrey.722,結論 秘密要找男生講🤔,26 ,2022-03-25T04:49:40.000Z
n.yeah_wu,因為男生聽完當下就忘了,11 ,2022-03-25T05:06:32.000Z
maything_bong,所以通常我選擇說出去的的東西 都做好會被大肆宣揚的心理準備,8 ,2022-03-25T04:50:55.000Z
rockpatrick,不知道的話以為是族譜,1 ,2022-03-25T06:04:56.000Z
geneyeh,有沒有gay的版本 😂,1 ,2022-03-25T05:37:57.000Z
mcwwall123,不一定喔😂,1 ,2022-03-25T04:52:36.000Z
yaoyao948787,我怎麼覺得右邊的每個人應該也要跟事主連起來😂,17 ,2022-03-25T04:49:42.000Z
shilei0409,我让大家帮你保密啊,0,2022-03-25T06:08:41.000Z
allenbarbell,世界上最恐怖的抓耙仔：閨蜜,0,2022-03-25T04:51:20.000Z
pinn0995,秘密越多人守住越安全,3 ,2022-03-25T04:58:01.000Z
ej891009,塑料姐妹花不是叫假的欸,1 ,2022-03-25T04:52:59.000Z
weiwei3535,原來是去中心化的始祖,23 ,2022-03-25T04:49:56.000Z
ethanlin0504,小聲點不要讓老人家聽見小聲點不要讓老人家聽見小聲點不要讓老人家聽見！！！！,0,2022-03-25T05:27:01.000Z
rice870530,：我發誓我只有跟他說，他本人會知道一定是他說的！,0,2022-03-25T04:57:05.000Z
luckytea777,因為你最相信的朋友，也有個除你外的很相信的朋友，而他很相信的朋友，也有個除他外很相信的朋友…依此類推擴張，而且要知道，那些人跟你的友情都沒有那麼深，這秘密也不是他好朋友的，也就是你的好朋友的，是他好朋友的朋友的，也就是你的，然後這人也絕沒有把你當一定幫忙守住秘密的好朋友。秘密，說出去給第二人就不是秘密了，要有這個認知。你想要守住一件不該讓任何人知道的情報，那就學會永遠閉上嘴巴…並認份的承受其重。,0,2022-03-25T06:20:17.000Z
wesleyyeah1122,不講出去就不是秘密了,0,2022-03-25T06:43:55.000Z
