id,comment,like,timestamp
chihiro.liu,有媽的孩子是個寶，媽媽是孩子的許願池，用愛與行動實現孩子的願望❤️👏,0,2022-03-31T06:05:13.000Z
jianjumeat,😍😍😍,0,2022-03-31T16:30:15.000Z
ee58927716tw,❤️,2 ,2022-03-31T12:17:14.000Z
wzm9925,我家弟弟也很愛這道料理☺️,0,2022-03-31T00:02:16.000Z
shawnwu1997,只要切洋葱不流泪，这个超快速🤣,0,2022-03-30T14:51:08.000Z
daypoonesnow,這效率太高了👏,0,2022-03-30T15:18:00.000Z
obento.bytomo,喜歡這種很家常的美味❤,0,2022-03-31T07:11:16.000Z
shelly_0718,媽媽太強❤️我也都跟太后說想吃妳煮的就對了😂😂😂,0,2022-03-30T15:23:19.000Z
itsmesiew,美味😍,0,2022-03-30T19:28:42.000Z
yushan790529,看起來好好吃😍連假來試試～～,0,2022-03-31T00:23:54.000Z
cuipingzhu,有親子丼的感覺😍,1 ,2022-03-31T00:38:11.000Z
mary_yuyuyu,我女兒也常說「想吃媽媽煮的；想吃媽媽做的」,0,2022-03-30T15:11:52.000Z
zeroching65,麻麻好好,0,2022-03-30T23:11:17.000Z
michelleliuti,我女兒也是覺得媽媽煮什麼都好吃😋！也是因爲這樣我才有動力煮🤣,0,2022-03-31T01:10:10.000Z
gingjiji9898,今天的晚餐，感謝,0,2022-03-30T23:33:23.000Z
net292,謝謝betty.今天煮了，不上相,但不錯吃。住在國外又多學到一道簡易的亞洲餐好開心,0,2022-03-31T09:58:16.000Z
jacchan33,女兒很幸福呀！一句「想吃媽媽煮的」已經令媽媽心軟了！再累也會火速拼命的去煮！❤️❤️,0,2022-03-30T21:28:13.000Z
joyce120131,想吃媽媽煮的真的是死穴😂😂,0,2022-03-31T04:04:30.000Z
