id,comment,like,timestamp
jasonlai0125,Oh ok,0,2021-12-12T18:52:16.000Z
angela___shinru0828,根本不用道歉了 這是仇人無誤,0,2021-12-11T17:33:00.000Z
littlefat5530,@kitty_yuuuu 別跟我說對不起，跟我滾就是最好的道歉,0,2021-12-11T05:42:27.000Z
sckielovehp,@ung_ping😢😢是不是啊,0,2021-12-11T00:12:33.000Z
kdkd23100,我太喜歡你的人生格言了，哈哈,0,2021-12-10T02:39:36.000Z
yanyu.cheng,😂,0,2021-12-08T04:01:01.000Z
love5102051930,@mi_sky_world 這個很適合你,0,2021-12-08T02:35:30.000Z
huni929,限你三秒 離開地球表面,0,2021-12-07T21:54:54.000Z
scorpionlensphotography,😂😂👏👏👏,0,2021-12-07T05:20:54.000Z
xiaowen6260,好詞🙌🙌🙌🙌,0,2021-12-07T02:06:47.000Z
rpsvr,不要說滾！連對不起這三個字聽都沒聽過,0,2021-12-06T15:51:12.000Z
xx90.01.31,好好好。我收東西,0,2021-12-06T14:40:03.000Z
a0935043301,🤣🤣🤣好貼切哦⋯⋯真的滾最好啦🤣🤣,0,2021-12-06T14:37:36.000Z
vongshirley,👏👏,0,2021-12-06T13:24:47.000Z
jyunlong.chen,😂,0,2021-12-06T13:18:05.000Z
m6111217261,😂,0,2021-12-06T13:06:26.000Z
mdc3529,真的,1 ,2021-12-06T12:54:56.000Z
o_o.yu.hung,@an_85_416 丟洗勒公立,0,2021-12-06T09:31:46.000Z
holeesay,別跟我說對不起，請客就是最好的道歉,0,2021-12-06T08:09:13.000Z
anguslee627,討厭到極致就是最好再也不見，被人家道歉只是更加傷害，是不是接受道歉等於還要跟此人往來！不必了快滾！,3 ,2021-12-06T06:58:41.000Z
scorpioblackjack,不要這樣嘛,0,2021-12-06T05:20:02.000Z
shumin4983,👏👏😂😂😂😂😂😂😂,0,2021-12-06T04:54:19.000Z
wanglizhen1105,😂😂😂👏👏👏,0,2021-12-06T04:50:58.000Z
_jing_0820_cheng_,@153_.ting 🤣,0,2021-12-06T04:48:50.000Z
zhangmeizhen30,哈哈😂,0,2021-12-06T02:30:17.000Z
haukuenchu,😍,0,2021-12-06T00:23:16.000Z
steph566888,😂😂,0,2021-12-05T23:27:14.000Z
fong1737,差了一句越快越好😮,0,2021-12-05T23:09:22.000Z
ch_0917cherry,👏👏👏,0,2021-12-05T23:04:00.000Z
lisiassarmiento,最好快滚远去😂😂😂,0,2021-12-05T17:34:53.000Z
love90112,😂😂😂😂大門在那～～不送,1 ,2021-12-05T16:58:13.000Z
yufen91,😮😮😮,0,2021-12-05T16:22:10.000Z
alexfang123456,很直接又很貼切😍,0,2021-12-05T16:19:41.000Z
yeh1973,👏,0,2021-12-05T15:49:49.000Z
doggybibi,😂,0,2021-12-05T15:04:23.000Z
teaandmagichand,多爾滾？😂,0,2021-12-05T14:59:00.000Z
wu_hanjen,真❤️想按💯個❤️,0,2021-12-05T14:53:39.000Z
yuting_2015,😂😂😂😂,0,2021-12-05T14:50:07.000Z
kyoko_zhang,有多遠滾多遠去,0,2021-12-05T14:41:39.000Z
nose020,😂,0,2021-12-05T14:16:45.000Z
audreysweetolive,👏👏👏👍👍👍,0,2021-12-05T14:16:36.000Z
ppt0038a00621,哇~說的真的好,0,2021-12-05T14:07:12.000Z
aaall_0401,真的，只要別來煩，就是最好的道歉,0,2021-12-05T13:58:06.000Z
d221683sister,💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,1 ,2021-12-05T13:48:42.000Z
beast101033573,@jimmy00245,0,2021-12-05T13:39:23.000Z
chenshaoran1,👏👏👏👏👏,0,2021-12-05T13:00:09.000Z
diana_fu_1981,😂😂😂😂😂哈哈哈哈,0,2021-12-05T12:57:50.000Z
tamachan750916,說得好,哈哈😂😂😂有些人說了再多次對不起還是一樣一再惹別人生氣,更白目的是連對不起三個字都不肯說。,0,2021-12-05T12:51:15.000Z
bonnietan_c,👏,0,2021-12-05T12:42:33.000Z
he00814277,😂😂,0,2021-12-05T12:29:48.000Z
ming1208_sunshine,聽到了嗎，歐伊,0,2021-12-05T12:00:41.000Z
vickyyu429,眼不見為淨,0,2021-12-05T11:31:52.000Z
shinzonko,對☝🏻,0,2021-12-05T11:14:39.000Z
blue16618,哈,0,2021-12-05T10:59:25.000Z
setfongsoo,等你一句「滾」立即自动离开你,1 ,2021-12-05T10:42:17.000Z
soukun.c,哈哈哈,0,2021-12-05T10:39:35.000Z
hxh5858,滚来滚去,0,2021-12-05T10:33:00.000Z
opto7627,😂,0,2021-12-05T10:26:09.000Z
hypyser,說得好!,1 ,2021-12-05T10:25:41.000Z
syue1476,忍耐有限度.. 滾吧！,1 ,2021-12-05T10:19:05.000Z
pt_in_da_house,🙌,0,2021-12-05T10:13:26.000Z
joehsu06,說的真好⋯⋯🤣,1 ,2021-12-05T10:07:33.000Z
hunyushow2003,要真的用滾的喔………有多遠滾多遠,1 ,2021-12-05T10:00:38.000Z
huichieh__,😂,0,2021-12-05T09:42:06.000Z
qiaoyu1031,認同,0,2021-12-05T09:41:24.000Z
ma.xing,说到点子上了,0,2021-12-05T09:37:09.000Z
oldoldmonkey,😄,0,2021-12-05T09:32:20.000Z
fong2260kg,不能同意更多了😂😂,1 ,2021-12-05T09:31:47.000Z
