id,comment,like,timestamp
miyachen_hair,謝謝你分享了這個食譜， 今天試了一下非常的美味❤️,2 ,2022-03-09T06:49:33.000Z
chatori.queens,👏,0,2022-02-08T03:52:56.000Z
jubeelene,Looks delicious 😍,0,2022-01-17T14:14:42.000Z
sasasasa0507,好想請教😢蛋是如何弄到蛋白與蛋黃全結合？平日我弄的蛋，肯定蛋白和蛋黃已分離,0,2022-01-07T23:31:55.000Z
miyachen_hair,請問小番茄跟大番茄炒起來有什麼區別嗎,0,2022-01-07T17:54:46.000Z
pengtzu_,@jacky890305,0,2022-01-07T03:44:30.000Z
aliachung,😍😍,0,2022-01-07T02:09:45.000Z
miumiu.xu,👏👏,0,2022-01-06T15:59:28.000Z
jiayingss,@dietitian_jiehui tomato series hahahha,0,2022-01-06T15:24:01.000Z
zuja_cook,這看來真的很下飯啊…😍,0,2022-01-06T13:53:19.000Z
mamdy58222,看起來色香味的便當，來試試！感謝妳的分享,0,2022-01-06T11:20:12.000Z
kanabo0756,昨天是做了～小孩很喜歡～感謝分享,0,2022-01-06T09:47:46.000Z
peiyi.hsu2,😍😍😍,0,2022-01-06T03:35:27.000Z
sm_chua,请问学生带这样的冷便当，可以吗？,1 ,2022-01-06T02:32:34.000Z
chetyouho,I'd love to have the recipe, unfortunally I don't understand the Language 😢,0,2022-01-05T21:25:41.000Z
jvc992002,看起來真好吃❤️我要來試試😍,0,2022-01-05T18:10:15.000Z
jiminkjj0718,很美味,0,2022-01-05T17:43:09.000Z
babydaddy0513,這道菜好棒！👏我喜歡 清爽可口又健康,0,2022-01-05T15:33:33.000Z
aliachung,每次料理看起來好好吃。想請問如果不吃蒜頭，要怎麼提味,0,2022-01-05T15:30:03.000Z
wendyyllam,超爱小番茄🍅,0,2022-01-05T15:20:34.000Z
8foodlab,看了好想吃😋,0,2022-01-05T15:17:32.000Z
msg_street_studio,成品看起來真的很不錯好想試看看,0,2022-01-05T14:51:33.000Z
condin_1510,@vys.kha.31,0,2022-01-05T13:25:01.000Z
irislliiiii,@b_diary_fit,0,2022-01-05T13:08:09.000Z
ejernico,看起來好好吃,1 ,2022-01-05T11:25:21.000Z
peko.chun.7,改大番茄煮肥牛湯也很不錯,0,2022-01-05T09:35:04.000Z
tammythoh,喜欢！谢谢！,0,2022-01-05T09:30:36.000Z
tree_egg_,看起來好好吃😍,0,2022-01-05T09:23:49.000Z
daypoonesnow,這樣的組合搭配好吃😋😍,0,2022-01-05T09:05:01.000Z
mother0526,👏,0,2022-01-05T07:56:05.000Z
cobemommy,正想說家裡有肉片跟牛番茄❤️,0,2022-01-05T06:42:35.000Z
koala.tw,馬上存起來🙌🙌❤️❤️,0,2022-01-05T06:23:53.000Z
shelly_0718,小番茄炒肉感覺超好吃😍 👏🏻一定很下飯,0,2022-01-05T06:09:18.000Z
ivy_dessert1147,😍😍😍😋👍,0,2022-01-05T05:17:37.000Z
jacchan33,謝謝你的分享❤️！未試過用金針茹配小蕃茄！一定要試下😊,0,2022-01-05T04:57:20.000Z
cutepink4,❤️,0,2022-01-05T04:38:45.000Z
toh.sumiati_yekcen,😍😍😍,1 ,2022-01-05T04:26:05.000Z
hsupeihung,每次看你的便當都好想吃喔😋！,0,2022-01-05T04:21:05.000Z
ting_831004,@ethanfgl,0,2022-01-05T04:14:42.000Z
cat600906,謝謝貝蒂分享，我終於能消滅冰箱的小番茄了❤️,0,2022-01-05T04:11:07.000Z
cat.office1219,簡單又吸引❤️😻,0,2022-01-05T04:09:36.000Z
luv_annie917,今天是蓋不起來系列😆😆😆,0,2022-01-05T04:08:18.000Z
ya.ju_lin,剛好家裡也有小番茄⋯正愁不知如何運用，就看到這篇～太好了😍馬上來試試～,0,2022-01-05T04:03:32.000Z
breakfastgirl.fooddiary,我也愛小番茄炒肉,0,2022-01-05T03:56:12.000Z
