id,comment,like,timestamp
hanyudict,但出現過你買給她的包包,1590 ,2022-04-19T10:24:48.000Z
every_thing_s_okay_,該配合你演出的我，妳視而不見😢,576 ,2022-04-19T10:29:25.000Z
_ya1210_,靈異手,447 ,2022-04-19T10:22:34.000Z
yukuanomg,留了一手,253 ,2022-04-19T10:22:27.000Z
reya0728,你出現手了,224 ,2022-04-19T10:22:13.000Z
jellyjelly_tae,交了个寂寞,133 ,2022-04-19T10:22:12.000Z
tinashen333,這是鬼故事了吧,74 ,2022-04-19T10:22:56.000Z
hocfgoofootball,@mankeiyu @chansiokin,2 ,2022-04-19T10:31:31.000Z
m.ark34,@ricky_no5 @1995yuuu,0,2022-04-19T10:30:26.000Z
casillas.lee,@dorisfu1 @settmeefree 就是你們兩個😂,0,2022-04-19T10:53:14.000Z
xiang.www,@lu___rftl___ @1021hui 這是在說果X嗎👏,0,2022-04-19T10:39:58.000Z
ted_332211,@za9999601  水啦 就是這樣,1 ,2022-04-19T11:11:53.000Z
ckh.tw,@caraokha,0,2022-04-19T10:44:30.000Z
owo12777,@__________seven,1 ,2022-04-19T10:35:26.000Z
kynayuen,@zachary_chiuhf,1 ,2022-04-19T10:56:51.000Z
_gina501,@0v0_carol 笑死😆,1 ,2022-04-19T10:31:37.000Z
iikk0529,@mark7412369 當你教了男友 但是他從來沒tag你😢,7 ,2022-04-19T10:33:10.000Z
yoyo0314x,@wuyxuan0920 @hongchou_0728 (笑,0,2022-04-19T10:34:36.000Z
shuai1017,@weber5223 我們一位山友的男友🤭🤭🤭,1 ,2022-04-19T10:33:37.000Z
tcyalvin_,@_jl127_,3 ,2022-04-19T10:25:27.000Z
dl__2929,@joeylowxx 是誰？！哈哈哈哈哈哈,1 ,2022-04-19T11:03:30.000Z
jimlin183,@madisonsuluoo 🤣🤣🤣is u,0,2022-04-19T10:25:54.000Z
garyabc6,@sharon851102,0,2022-04-19T10:57:53.000Z
ma.xs.honghsu,@ally0904_ ？,0,2022-04-19T10:44:34.000Z
19.__.li,@19.__.lin 莫名好笑,0,2022-04-19T10:39:44.000Z
katieau,@ychoyin,0,2022-04-19T10:50:02.000Z
o15tc,@huaan1016 ?,1 ,2022-04-19T10:27:52.000Z
jackydodo32,@mengz_0516,1 ,2022-04-19T10:38:07.000Z
xoyuxuan,@chiu1124 知足～,1 ,2022-04-19T10:45:31.000Z
pei1348,@97.pol,1 ,2022-04-19T10:26:32.000Z
fixfour60304,@sun_0708 😢,0,2022-04-19T10:48:14.000Z
joe__0827,@shgtml_pw1108,0,2022-04-19T10:43:05.000Z
jerrychunh,@rai.na5277 😢,0,2022-04-19T10:38:44.000Z
m_chen__m,@st88618,0,2022-04-19T10:49:01.000Z
_chase_trends,@yiionm 😡😡😡,0,2022-04-19T10:51:48.000Z
wangashley,@pameelyw 一個人出來吃飯,0,2022-04-19T11:03:46.000Z
zyuan.0413,@jj_0904_,0,2022-04-19T10:26:19.000Z
olga___0401,@iampppyu 超好笑,0,2022-04-19T10:37:53.000Z
mahrs1225,@ariel_c5083,0,2022-04-19T10:23:58.000Z
m12__5,@sbsblai er…,0,2022-04-19T11:11:14.000Z
