id,comment,like,timestamp
chuang.liping,這則雖寫實但不好笑~反倒是會傷了好多人的心😢,8 ,2022-03-28T23:59:23.000Z
klindong,😂,0,2022-03-29T04:52:31.000Z
a119853,😂😂😂,0,2022-03-29T07:40:43.000Z
litayang5,好毒噢！,0,2022-03-29T07:02:02.000Z
sunrise1225,😂😂😂我還是...我自己,0,2022-03-28T23:59:49.000Z
vulal1683,你畫的是熊吧~,0,2022-03-29T01:35:47.000Z
kuo.hammer,照著宅神畫的？？,1 ,2022-03-28T20:31:57.000Z
veraliu1389,😂😂😂,0,2022-03-30T01:16:24.000Z
markchen,好中肯😂,0,2022-03-29T08:04:09.000Z
gshuyuan,這句話太靠杯了,1 ,2022-03-29T00:28:49.000Z
sophie_and_dogs,🤣🤣🤣😅,0,2022-03-28T21:57:29.000Z
annewu0429,沒錯！,0,2022-03-29T00:05:10.000Z
rc_richard_chou,可以賞巴掌嗎？,1 ,2022-03-29T07:53:49.000Z
ceb002411,😂,0,2022-03-29T04:21:12.000Z
seadwellertw,😂😂😂😂😂,0,2022-03-29T05:51:56.000Z
lem.sk,黑色幽默,0,2022-03-29T01:48:03.000Z
vennischo,冠傑明明說胖子穿黑色比較瘦,0,2022-03-29T06:36:11.000Z
dearurur1126,😂😂,0,2022-03-28T22:45:23.000Z
tingting.chiang.9,😂,0,2022-03-29T01:09:10.000Z
ai811105,這實在是太無情了,0,2022-03-29T07:22:42.000Z
iove6819,人心善良卡實在,0,2022-03-29T05:50:10.000Z
____kerli____,@bensoooooooooooooooooooonyak,1 ,2022-03-31T10:38:11.000Z
carrieeeirrac,@chuang_dragon 哈哈哈哈哈,0,2022-03-28T22:42:53.000Z
j__02.u.n,@t__21.i.m 🫣哈哈哈,0,2022-03-30T10:04:40.000Z
hlps606_30,@liu_jing1013 小編是你？,0,2022-03-29T09:56:54.000Z
_dylanliu_,@a_4844_,0,2022-03-29T05:21:10.000Z
wei_chuan0120,@xin2266 😂,1 ,2022-03-28T17:32:57.000Z
chuandchuonly,@chung_0310,0,2022-03-30T01:09:54.000Z
fine0511,@yuna__zheng 這個好好笑😂,0,2022-03-31T09:59:10.000Z
530strawberry,@yimin_111229,0,2022-03-29T02:12:55.000Z
wendykuo1993,😂😂😂,0,2022-03-28T17:05:36.000Z
a0919091931,至少視覺效果有瘦😂😂,1 ,2022-03-28T22:22:00.000Z
wendykuo1993,黑胖子🤣🤣,0,2022-03-28T17:05:46.000Z
ourinterest0716,這實在是太無情了,1 ,2022-03-29T07:23:12.000Z
lume_hsieh,😂😂😂,0,2022-03-28T23:11:36.000Z
tom07560756,😂😂😂,0,2022-03-29T05:51:38.000Z
petty.keven,哈,0,2022-03-28T18:02:55.000Z
kokohsu0511,😂😂😂😂😂,0,2022-03-28T17:19:15.000Z
kai0716,@beerbaby25,0,2022-03-30T06:29:32.000Z
jingchyiko,😂😂😂面对现实,0,2022-03-29T09:26:42.000Z
fubon33_yawu,哭啊,0,2022-03-29T02:04:03.000Z
edison0116,呼叫@蛇丸,2 ,2022-03-28T17:01:53.000Z
vicky.liu.14,🤣🤣🤣,0,2022-03-29T15:43:55.000Z
flyaway301,不要這樣啦~~~😂,0,2022-03-29T05:47:52.000Z
sze_the_bowler,@stanley.wang.234,0,2022-03-29T09:23:47.000Z
hyeonji.angela.1039090,那就是我。ㅠㅠㅠ,0,2022-03-28T19:44:39.000Z
min_an_n,@emmawen_tsai 說的就是我,0,2022-03-29T07:23:38.000Z
yi____0921,@yih._.0126  @yih._.0126  @yih._.0126,0,2022-03-29T05:03:16.000Z
sloth_illustrator,肥胖是因為身體在發炎，是慢性疾病的一種，要多注意衍生的併發症，如糖尿病，脂肪肝，高血壓，及新血管疾病，跟中風的風險等,0,2022-03-29T01:35:34.000Z
chienhuei9909,@graychocolate,0,2022-03-29T03:53:06.000Z
hi31243124,😂,0,2022-04-03T08:07:39.000Z
craigjou,有自信的黑胖子 👍,0,2022-03-28T22:06:47.000Z
mandy50052,@whale08168,0,2022-03-29T01:41:36.000Z
honda_studio,太貼切,0,2022-03-29T04:04:16.000Z
red781214,@jam_cutepig 我覺得他在揶揄你，可是我沒有證據,0,2022-03-28T17:26:28.000Z
david_05200,那改穿藍色，會變哆啦A夢😂,0,2022-03-29T08:12:55.000Z
kentyungi,😂,0,2022-03-30T09:09:00.000Z
blue_moov,@chuck_205  @if588142,0,2022-03-29T00:06:25.000Z
zheng.baoqin,😂😂😂,0,2022-03-29T12:51:18.000Z
babeyang,😂😂😂😂😂,0,2022-03-28T23:52:15.000Z
kiatz_b,@elle13mich,0,2022-03-29T00:36:12.000Z
teresalin1328,👏👏👏😂😂😂,0,2022-03-28T17:59:40.000Z
howardanli,依然故我,0,2022-03-29T00:53:53.000Z
pianha,😂😂好残忍！,0,2022-03-31T04:35:16.000Z
fang_66_68,🤣🤣🤣🤣🤣🤣🤣,0,2022-03-29T12:41:26.000Z
huilunpan63,😂,0,2022-03-29T04:45:42.000Z
bensonlin64,請標記 大蛇丸 史丹利 九妹 謝謝🙏,0,2022-03-30T03:12:10.000Z
hofamily626,燈光要調暗才行哦！,1 ,2022-03-28T17:54:02.000Z
oaoa555,@shining_lai,0,2022-03-29T05:20:38.000Z
neiko_lee,太狠了,0,2022-03-30T22:40:16.000Z
clps930065,我就是。。。,0,2022-03-29T08:04:14.000Z
barry850627,@mosthandsomeryan,1 ,2022-03-28T17:23:00.000Z
duckcyrus0918,😂😂,0,2022-03-29T04:06:30.000Z
chu_93082,😂😂😂,0,2022-03-29T14:39:57.000Z
zhiwentouming,真的胖子穿什麼都胖,0,2022-03-29T13:47:03.000Z
joy.li_0916,現實是殘酷的,0,2022-03-29T10:25:18.000Z
yuzhen6708,🤣🤣🤣,0,2022-04-03T05:27:12.000Z
rachelyeh0818,壞壞😅,0,2022-03-31T15:51:04.000Z
__pm2.5__,@lucyloki #😢,0,2022-03-29T02:41:13.000Z
kuojohnnie,太無情了,0,2022-03-28T18:08:15.000Z
chou_yujou,🙌😂,0,2022-03-29T05:47:01.000Z
taichunglin,😂😂😂,0,2022-03-29T10:52:07.000Z
nia.chiu,蛇丸嗎？😂😂😂,3 ,2022-03-29T02:22:15.000Z
kokokoko85,❤️❤️❤️,0,2022-03-29T00:49:27.000Z
fen483fen483,😂,0,2022-03-29T12:33:42.000Z
kk0830kk,😂😂😂,0,2022-03-29T06:03:06.000Z
no_pay_no_game,有人看過黑山豬是瘦的嗎,0,2022-03-29T05:42:21.000Z
bgmascii,胖子摔 屎也是個屎 胖子,0,2022-03-29T10:32:36.000Z
jordan2345321,不要拍身！不要拍身！你就看不到我肥！！！：拍照拍不到身呀，因為你那肥面擋住。胖仔：.............😂,1 ,2022-03-28T16:58:13.000Z
tangtang125,胖子屎了，也還是一個屎胖子,0,2022-03-29T14:37:04.000Z
