id,comment,like,timestamp
eh_hung_,太厲害了，我記得女鵝小時候戶外教學帶便當，她點菜要生青椒配梅子粉😂😂😂,0,2022-03-14T01:31:13.000Z
zeroching65,10個鬧鐘！一定超早起來準備,0,2022-03-14T01:05:53.000Z
cooking1009,蒜香醬油嫩雞柳食譜 感謝。一看就食慾大開了,0,2022-03-14T03:38:17.000Z
yijuegg,請問一下冷便當是指吃冷的不加熱的便當？,0,2022-03-18T08:39:35.000Z
kam2eat,10個鬧鐘很猛哦！😂😂😂,0,2022-03-14T08:50:15.000Z
lily802129,媽媽辛苦了😂😂,0,2022-03-14T01:53:43.000Z
ylbento,10個鬧鐘！！媽媽太用心了,1 ,2022-03-14T15:22:16.000Z
smallhandcook,為了寶貝女兒，馬麻辛苦了👏,1 ,2022-03-14T01:20:33.000Z
nancy.0307,好用心的媽媽!!!10個鬧鐘耶XDDD帶這個便當戶外教學實在太幸福~~~,1 ,2022-03-14T02:24:45.000Z
joy_food_in_life,噗~ 😆 星期一的早晨...鬧鐘真的要多設一點!!,0,2022-03-14T01:03:39.000Z
luv_annie917,睏😂😂😂😂😂媽媽辛苦了！,0,2022-03-14T01:16:39.000Z
wave_kitchen,女兒好幸福喔❤️❤️❤️,0,2022-03-14T02:10:26.000Z
h7389,幸福的女孩，麻麻真有心❤️,0,2022-03-14T03:04:55.000Z
tsi_tsi_tsai,好有愛的媽媽～,0,2022-03-14T02:57:17.000Z
liying.0911,好用心的媽媽😍,0,2022-03-14T06:06:04.000Z
queenie2bbs,想知道蒜香醬油嫩雞柳食譜～謝謝,0,2022-03-14T04:04:24.000Z
qiuhuiwen6,🤤🤤,0,2022-03-14T10:16:10.000Z
gk7211,蒜香醬油嫩雞柳好吸引人，要如何料理呀,1 ,2022-03-14T06:50:08.000Z
