id,comment,like,timestamp
jugo6868,😆😆😆😆😭,0,2022-02-05T19:54:30.000Z
lingzhi.yuan,😂😂😂😂😂,0,2022-01-26T01:18:37.000Z
vinci2588,😂2哈😂,0,2022-01-25T03:20:37.000Z
agnespmw,😂,0,2022-01-25T02:00:20.000Z
elmer0627,哈哈哈！！！ 絕妙好句～👍👍👍,0,2022-01-24T01:50:16.000Z
fine0511,@yuna__zheng 這個可愛,0,2022-01-23T09:35:21.000Z
02rich18,所以這樣說起來人是狗的一種,0,2022-01-23T09:04:31.000Z
kuanyu.tony,哈哈哈哈哈哈形容的好傳神,0,2022-01-23T07:10:37.000Z
allenlin_1279,@brianlin0518,0,2022-01-23T02:14:22.000Z
ohtoneofix,😂😂😂,0,2022-01-22T23:57:43.000Z
guanyi0510,😂😂,0,2022-01-22T14:30:11.000Z
jyunlong.chen,原來😂,1 ,2022-01-22T07:00:14.000Z
meilee1980916,不明白😮,3 ,2022-01-22T05:06:31.000Z
tracy_0602_,@zijie724,0,2022-01-22T03:58:08.000Z
jingchyiko,😂😂😂,0,2022-01-22T00:43:49.000Z
nienjerry,不能同意你更多😬😬,2 ,2022-01-21T23:14:28.000Z
hofamily626,如草稿對的話,洞房後會難分難離😂,0,2022-01-21T17:19:29.000Z
living_jewel_,别胡扯！,1 ,2022-01-21T16:59:50.000Z
mecoliu,😂😂😂😂😂,1 ,2022-01-21T15:24:40.000Z
jennifer_yu_,😂還不錯喔~🧄還好不是貓...,1 ,2022-01-21T14:59:58.000Z
jermander_chan,😂😂😂😂,0,2022-01-21T14:16:37.000Z
showw911,😂,0,2022-01-21T13:06:15.000Z
leezueeinn,人類未解之謎,0,2022-01-21T12:33:00.000Z
nobel_prize_medicine,是愛搞內心小劇場人類的草搞😂,0,2022-01-21T11:47:32.000Z
sagechiu246,@__chunnight9__,0,2022-01-21T11:39:09.000Z
bixingcao,😂😂,1 ,2022-01-21T11:30:34.000Z
tiffanylovetaiwan,哈哈哈😄這個草稿確實草了一點！,3 ,2022-01-21T11:01:18.000Z
arthurhoo3,上帝創造人，誰創造上帝😂😂😂,6 ,2022-01-21T10:52:50.000Z
kuo.hammer,沒那種東西啦！,0,2022-01-21T10:49:09.000Z
hamicua,哈哈哈哈，這個好笑,0,2022-01-21T10:33:50.000Z
linipsa,希望是完成版,3 ,2022-01-21T10:09:22.000Z
teresalin1328,😂😂😂,0,2022-01-21T08:51:18.000Z
cometome1973,😂❤️❤️❤️,0,2022-01-21T08:35:06.000Z
husky751521,😂很壞耶~,0,2022-01-21T08:33:32.000Z
life_sky0707,不是上帝開的玩笑？😏,3 ,2022-01-21T08:20:57.000Z
lilywhite74,哈～哈～哈是奇😂😂😂,6 ,2022-01-21T08:13:24.000Z
sara.huang.221,感覺傻，呆，萌。😂😂😂,0,2022-01-21T08:10:02.000Z
miann8888,這吐舌頭的樣子是吉娃娃吧,1 ,2022-01-21T08:08:37.000Z
johnsontan1407,也太草了吧,1 ,2022-01-21T08:04:13.000Z
hxh5858,听说~ 顾客是上帝~,1 ,2022-01-21T08:03:56.000Z
chenyongzhen9,優良狗👏👏👏,0,2022-01-21T08:03:03.000Z
2280annie,啊哈,0,2022-01-21T07:54:18.000Z
ooxx123999,有想過哈士奇狗勾的感受嗎🤣🤣🤣,5 ,2022-01-21T07:50:26.000Z
winnieymy,所以你覺得你是哈士奇的進化版嗎😂我不知道你，但我希望自己不是😂,1 ,2022-01-21T07:48:11.000Z
muj_30_,哈士奇：你禮貌嗎,14 ,2022-01-21T07:46:38.000Z
