id,comment,like,timestamp
osn8192019,想跑的人，有資源會跑更快。不想跑的，還是不會跑。,145 ,2022-03-22T02:27:12.000Z
zoooooeshum,連傘都沒就不要生孩子...,123 ,2022-03-22T02:44:59.000Z
therosewithcourage,因人而異吧，我覺得富二代受到集中資源的菁英栽培，數代都站在金字塔頂端享有頂尖資源也有,53 ,2022-03-22T02:23:06.000Z
noviathink,很適合用來安慰沒傘的孩子不要憤世忌俗～事實上有傘的孩子很多都走得很安穩很順利😁😁,50 ,2022-03-22T02:46:22.000Z
wei.yiiii,人家都直接給司機載，沒在撐傘的😢,36 ,2022-03-22T03:29:58.000Z
av897008,不是沒傘反正都要濕了，還是慢慢走吧,22 ,2022-03-22T02:29:34.000Z
yklm6878,人生是一場馬拉松,過程中感受晴和雨🏃☀️🌧️,8 ,2022-03-22T02:34:54.000Z
lulu.xie.7,時代不同了，沒傘的孩子跑不贏的，還不快去巴著有傘的人,12 ,2022-03-22T05:24:31.000Z
ixdezive,欠債的孩子也會很努力的奔跑,44 ,2022-03-22T02:17:47.000Z
jacklin_0217,反正都是要淋雨，跑幹嘛🤔🤔🤔,11 ,2022-03-22T06:16:52.000Z
yuying16,有時候看著有傘撐的同輩，還是很羨慕🥺既使在雨中奔跑流淚，也要咬著牙努力奔跑下去😢,7 ,2022-03-22T02:26:57.000Z
harperseven80,現實情況是沒傘的孩子在有限的環境裡奔跑，只能勉強養活自己，他的勞力被資本家和國家壓榨兩輪後，所剩不多⋯資源優渥的孩子很多也很上進，只是因為資源多，所以同等努力下可以有倍數的收獲⋯這是先天的不平等，不爭的事實！,11 ,2022-03-22T09:08:35.000Z
1226likes,看看全球10大首富有誰是沒有傘的孩子,16 ,2022-03-22T02:46:07.000Z
cid760521,被狗追的孩子，是拚了命奔跑！所以養條狗吧！,7 ,2022-03-22T03:27:17.000Z
ck09.tw,可是怕常常淋雨跑回家卻生病早死還是坐車回家的比較好😢,0,2022-03-22T17:05:44.000Z
lemon_0026,富有的人不一定快樂！但貧窮的肯定不快樂🥲,7 ,2022-03-22T03:49:47.000Z
hahaha___666_,其實真的見人見智啦😢,2 ,2022-03-22T02:36:01.000Z
amyhuang2018,沒有傘的孩子是無安全感和幸福感的，他們不快樂,8 ,2022-03-22T04:45:19.000Z
mediafox_,小英問，不會叫計程車嗎？,0,2022-03-22T08:41:56.000Z
xue04_28,然後就感冒了,0,2022-03-22T14:19:41.000Z
tzu_ming121,然後跑完就感冒了😂,2 ,2022-03-22T05:58:02.000Z
tszttung_,有些人由出生開始就坐直升機直飛終點到達一個世界上大多數人都冇辦法達到的境界😵‍💫,6 ,2022-03-22T02:50:46.000Z
tommey.hsu,沒傘的人。。。搞不好他穿雨衣😂😂😂。。。人的性格，多半取決於後天，及生長的環境影響，有些人願意讓孩子看到他該看到的，有些則沒有。但有些孩子卻可能在不經意的情況下，看到別人沒看到的。能妥善運用周遭的資源，當然是最好，但揮霍的人，那也只能說，他有著可以揮霍的本錢而已😂😂😂,2 ,2022-03-22T02:34:17.000Z
miumiuingd,我爸媽給我破傘而且禁止我跑🙂,0,2022-03-22T14:54:33.000Z
rocksrrite,當了老師才知道，許多沒傘的孩子直接坐在雨中淋雨耍廢等領補助。,3 ,2022-03-22T03:12:13.000Z
a19876691,現在是躺平居多吧⋯⋯,0,2022-03-22T13:28:11.000Z
lala.lu.lh,太武斷了吧 不是每個資源好的都不努力 也不是每個沒資源的都很認真,0,2022-03-22T15:43:31.000Z
angela07w,每個人不同呀😁,0,2022-03-22T04:16:21.000Z
a_chi_0829,@daofanzou 這就是我的感覺…自己要的自己買,0,2022-03-22T02:38:40.000Z
she_owns_the_night,@sososoniamaya 我有傘，但我不喜歡撐傘,0,2022-03-22T22:17:52.000Z
shaoduan.w,我會在雨中散步 浪漫,4 ,2022-03-22T02:27:42.000Z
0820dalalala,我也沒有傘，既然跑再快也會濕，還不如慢慢走,4 ,2022-03-22T03:29:11.000Z
kuo.hammer,沒傘就穿雨衣 不好嗎？非要跑去雨中？？ 等久點雨就停了 慢慢走回家 不好嗎？那不叫努力 叫智商不足 教育失敗~~浪費米糧,0,2022-03-22T04:08:54.000Z
fine0511,@yuppie311 中肯😂,0,2022-03-22T16:42:11.000Z
luoroughb,是阿,0,2022-03-22T02:24:56.000Z
yetforyou,沒傘的孩子確定只會往前跑，而不搶奪別人的傘嗎？或是破壞別人的傘嗎？能自己獨立往前跑的人，而不怪罪環境、旁人的人，在媒體炫富、血腥……等的渲染下，真的越來越少了……😔😔😔😪😪😪,7 ,2022-03-22T03:07:06.000Z
ice_cabbbit,我以前高中淋雨都不跑，反正濕一點點跟濕透回家都得洗澡,0,2022-03-22T08:01:09.000Z
johntsoii,有研究指雨中奔跑沾到的水比行走多…,0,2022-03-22T06:34:30.000Z
lianggaputra,不完全正確喔，沒傘的孩子有時候會學怎樣去偷別人的傘,3 ,2022-03-22T03:29:38.000Z
erz_davidliao,🔥🔥🔥🔥了解,0,2022-03-22T03:04:36.000Z
changesthtmr,然後感冒😷,1 ,2022-03-22T04:38:19.000Z
chenxiumei489,加油❤️🙌,0,2022-03-22T04:29:15.000Z
juannchuang,有錢有司機坐豪車，沒錢踢雨漫步賞蝸牛花兒…人生沿路的風景都不一樣，端看心靈能量和社會動機，有人活了一生覺醒了，有人還霧茫茫…geegol看看靈性覺醒.能量層級大師給的人生課題,1 ,2022-03-22T04:44:07.000Z
danielflame,沒傘的找到避雨的地方還是要停；有傘的走老遠了。,1 ,2022-03-22T06:03:12.000Z
mcs224224,難怪我討厭傘🌂,0,2022-03-22T04:34:41.000Z
chenyongzhen9,加油，💪💪💪🦾🦾🦾,1 ,2022-03-22T02:35:51.000Z
nba_allstar_2010,我是下再大的雨都不會跑起來的人哈哈哈,0,2022-03-22T03:42:44.000Z
noe_jun_,有傘的孩子能學會欣賞下雨天,1 ,2022-03-22T03:36:20.000Z
teddysung12,忘記帶傘的只能無力的慢慢走😢,1 ,2022-03-22T09:02:11.000Z
wenyaaa_0530,@luwei_0808  加油一起～～創造我們的一片天🙌,1 ,2022-03-22T02:56:26.000Z
illy_0228,完全認同，小時候父母離異家裡又窮，窮到三餐都有問題，還沒滿16歲就去打工，最後半工半讀進入科技廠，從作業員一路晉升到管理師，如果沒有這段艱困的童年，我想我不會這麼努力。,1 ,2022-03-22T12:04:24.000Z
thomas_a1920,上一代都幫你努力好了～人生才會自由。,1 ,2022-03-22T04:07:58.000Z
piggy.tang,有伞的孩子会去帮没伞的孩子遮雨。有钱的孩子会买伞给没伞的孩子。,0,2022-03-22T11:19:09.000Z
tysonls,沒有傘的孩子可以坐車,1 ,2022-03-22T02:58:08.000Z
chill_sang_sang,實在❤️,0,2022-03-22T03:29:00.000Z
lifestory_2016,現在是沒有傘的阿姨了,0,2022-03-22T04:09:08.000Z
teteling,问题是有多少父母是可以看着孩子没伞让他跑的？都会一直给他供伞和撑伞啊。久而久之孩子就不会跑了。🤷🏻‍♀️,0,2022-03-22T03:10:05.000Z
cutemama.fang,👏👏👏,0,2022-03-22T04:41:57.000Z
hsiehwalker,我大頭，下雨都沒在跑,0,2022-03-22T04:55:08.000Z
tom90277,可是我有雨衣😂😂😂,1 ,2022-03-22T02:40:59.000Z
mm170017,有傘又努力奔跑的孩子才是有實力的人生勝利組,1 ,2022-03-22T13:35:06.000Z
pchen496,🙌🙌,0,2022-03-22T03:34:24.000Z
s0960005150,有同感,0,2022-03-22T09:17:59.000Z
chenling6423,有同感，心有戚戚焉,0,2022-03-22T09:57:23.000Z
lin_chuen_,噗🤭,0,2022-03-22T17:26:10.000Z
jillnaitsu,👏👏👏,0,2022-03-22T07:46:07.000Z
m0963076321,笑死,0,2022-03-22T11:37:29.000Z
mao_09_23,傘被偷的孩子要跑更快,0,2022-03-22T06:40:46.000Z
sedaka1968,很鼓勵沒有傘的孩子但是有備傘給孩子的父母也是要教育孩子萬一沒有傘時該如何未雨稠謀！教育真的很重要！但是沒傘的孩子真的辛苦多了！！加油～須要正面能量。,0,2022-03-22T04:09:24.000Z
patric_jones11,😮😮,0,2022-03-22T07:44:30.000Z
lingo.kuo,話雖如此，我並不後悔多給孩子資源，因為小時候的我，生活的很快樂,0,2022-03-22T17:57:48.000Z
xiaoheiooo,很多有好幾把傘的,跑的一個比一個努力............,0,2022-03-22T15:12:35.000Z
lai_chinghung,跑回家，家裡在漏水,0,2022-03-22T10:22:46.000Z
chia_chin_huang,在雨中跑步超危險,0,2022-03-22T04:05:13.000Z
hou_chiao_tai,看個人😂,0,2022-03-22T03:14:42.000Z
a0989904883,可是我下雨如果沒有傘，淋濕了我就破罐子破摔耶。反正都是濕，慢慢走,1 ,2022-03-22T02:15:25.000Z
candy663612,原來我不是窮孩子😮,0,2022-03-22T06:47:40.000Z
huangkuoi01,有雨衣可以嗎？,0,2022-03-22T10:35:55.000Z
huangjunsheng6606,😂,0,2022-03-22T04:30:02.000Z
christopher.kurisu,有資源的孩子會坐車，或有傭人撐傘😂,0,2022-03-22T05:33:01.000Z
mhii.lee,跑起來一樣會濕，而且容易跌倒。都濕了，不如體驗一下,0,2022-03-22T03:08:21.000Z
jimmy690523,沒有傘會先禿頭,0,2022-03-22T02:50:25.000Z
jl27071972,也有一種難得撐傘的孩子,0,2022-03-22T05:25:09.000Z
c9.agnes,真理，事實,0,2022-03-22T02:20:44.000Z
hofamily626,親身體驗😢,0,2022-03-22T03:08:59.000Z
bonnie197109,❤️,0,2022-03-22T05:31:40.000Z
qaqqoo,所以以後要跟孩子說家裡沒錢,1 ,2022-03-22T10:42:02.000Z
rexlnpi,但總是比不上坐車的孩子快...,0,2022-03-22T04:16:00.000Z
zheng_wel1202,現實還要考慮雨勢，雨小的話努力跑可以少淋一點點雨，雨太大的話你跑不跑都一樣全身濕，不跑還比較輕鬆，颱風天的話有雨傘的也沒用，雨傘會被吹壞，只有坐車回家的能倖免,0,2022-03-22T07:53:44.000Z
wendykuo1993,慘了～我覺得我是「沒有傘的孩子」我會幫他撐傘～「窮到沒有傘的孩子」我會直接把傘給他的那種欸👀,0,2022-03-22T02:38:43.000Z
s180564,👏,0,2022-03-22T15:21:17.000Z
minzhouhong,所以淋雨去上課,0,2022-03-22T04:27:09.000Z
panakira1980,我知道的都是上一代沒傘，下一代也懶得跑，能混就混，能廢就廢⋯,0,2022-03-22T08:51:18.000Z
matea_kirschubaum,是只能向前跑,0,2022-03-22T04:50:05.000Z
w0987617002,然後跌倒！,0,2022-03-22T02:45:15.000Z
chienming.lee.73,跑到累了,0,2022-03-22T03:28:44.000Z
dkmy731,樓主唔好咁天真，返去讀好社會學理論先再𨳊噏啦😏😏😏,1 ,2022-03-22T06:35:49.000Z
amy.chien.916,鬼怪,0,2022-03-22T05:44:05.000Z
kaipohu,躺平,0,2022-03-22T08:13:48.000Z
bensun55,感謝良言，下次看到我小孩拿傘我就巴他，,0,2022-03-22T12:58:33.000Z
yang.bonny,現代父母真的給太多資源了,0,2022-03-23T00:00:55.000Z
jia940428,沒有傘沒關係，還有輕便雨衣；相對便宜，跑起來也比較方便,0,2022-03-23T00:03:06.000Z
charles_brommielife,事實上，現在台灣的富二代富三代都還是繼續在掌握這社會很大的資源。反觀你看那些社會底層，生活困苦的，很多在出生時就已經決定了他未來的命運。能脫離貧困，出人頭地的，其實比例上並不高,0,2022-03-23T01:15:29.000Z
yungchin_he,沒有幫小孩帶傘的爸爸會被媽媽揍,0,2022-03-23T02:22:09.000Z
yayaya0607,沒有傘的孩子…淋雨回家會感冒的😢,0,2022-03-23T06:09:38.000Z
e65630,好吧… 明天下大雨不要給她們傘.............. 然後感冒.... 😂😂😂 (誤),0,2022-03-23T08:13:02.000Z
a872110,@banai_liao,0,2022-03-23T08:16:38.000Z
sheng_wei_tang,穿雨衣會比較好跑,0,2022-03-23T09:03:10.000Z
future_8.gm.bh,沒車就算了，連傘都沒有還是別生孩子吧，給不了幸福只是作孽而已,0,2022-03-23T10:21:06.000Z
cy_l_gina,我看過這本書（簡體版）,0,2022-03-24T00:28:00.000Z
sharon.wu_0306,這篇的重點可能不是放在父母本身有沒有給孩子傘，即使有傘，也要教會孩子體會沒傘的時候如何自立、自處，學會變通跟解決問題，不要凡事依賴父母給的資源；沒傘的孩子也要透過父母的教育去建立信心跟奔跑的實力這篇的重點可能放在，沒傘的孩子可能更快體會獨立的重要，但成功與否都還是建立在人品和教育上！,0,2022-03-24T01:15:40.000Z
johnzhenhao,以後下雨誰撐傘我就開扁！,0,2022-03-24T05:11:24.000Z
ziziszeto,👏👏說得好,0,2022-03-24T07:30:22.000Z
lukem_bo,👏,0,2022-03-24T10:33:13.000Z
chien.yijung,無法苟同,0,2022-03-24T17:25:52.000Z
chalinghuynh,可是我蠻愛淋雨的說,0,2022-03-26T23:36:39.000Z
kk70912,雨中奔跑的孩子，更容易跌倒😂,0,2022-03-27T05:32:57.000Z
liangchienlun,以後不給我孩子買傘了,0,2022-03-27T07:55:13.000Z
a0979010382,下雨還是不要奔跑，會滑壘,0,2022-03-27T08:45:21.000Z
sushihchieh920,👏👏👏,0,2022-03-27T11:13:48.000Z
ab6886886,就怕跑偏了😂🤣,0,2022-03-28T06:08:03.000Z
chenchuichin,👏,0,2022-03-29T05:20:17.000Z
nushinybeauty,同意💪,0,2022-04-12T21:50:05.000Z
